,id,parentId,proposalId,page,userId,userType,date,time,text,numVotes,numPositiveVotes,numNegativeVotes
1312,33139,33136,3044,1,34134,Autor,2015-10-16,0 days 18:29:36,¿y por qué te crees que en Italia puede que en algúnos otros países más han desplegado una red de vigilancia? ¿por gusto?.,0,0,0
1313,33140,32827,3044,1,34134,Autor,2015-10-16,0 days 18:30:41,Yo prefiero pagar la tasa que no terminar con el cerebro frito por las microondas. Puede qu emas gente piense como yo.,0,0,0
1314,33142,32998,1419,17,2499,,2015-10-16,0 days 18:57:59,"No lo digo yo, lo dicen los datos y los técnicos daneses: .",1,0,1
1315,33143,33142,1419,17,2499,,2015-10-16,0 days 18:58:53,,0,0,0
1316,33145,32998,1419,17,2499,,2015-10-16,0 days 19:03:21,"No lo digo yo, lo dicen los datos y también los técnicos daneses: También podemos poner calles de Madrid con pocos coches y petadad de peatones. El vídeo sólo reafirma lo que dicen los técnicos, el carril bicicleta favorece la circulación del coche.",0,0,0
1317,33149,33000,1419,17,2499,,2015-10-16,0 days 19:14:59,"Pues desde mi punto de vista ya circulas en bicicleta mejor que tu amigo, hay veteranos que circulan en bicicleta de pena y hay ciclistas noveles que lo hacen maravillosamente, hay escolares que con unas pocas nociones circulan más seguro que adultos que llevan toda la vida circulando en bicicleta. El centro de la calzada es un buen lugar pero siempre es el óptimo, si el carril es muy ancho para que no se cuelen motos por la derecha hay que circular a algo más de un metro de las puertas para evitar que estas nos golpeen y cerrando los huecos por donde se filtran. Siempre habrá energúmenos pero estos también los encontrarás en el Carril-bici donde son potencialmente más peligrosos. Es mejor un automovilista cabreado porque vas delante que uno que no td ve porque vas a la derecha o por un carril-bici.",0,0,0
1318,33152,33149,1419,17,2499,,2015-10-16,0 days 19:17:18,"Quería decir que. Pero no siempre es el óptimo, .",0,0,0
1319,33163,33140,3044,1,32942,,2015-10-16,0 days 19:51:23,"¿te has puesto a analizar lo que comemos? pollos engordados artificialmente, terneras, cerdos, pescados, verduras y hortalizas. El progreso conlleva un declive en la calidad de vida.",0,0,0
1320,33179,33151,1419,17,2499,,2015-10-16,0 days 21:28:45,"Claro, aquí no se van subir los peatones a la bicicleta y lo coches van a seguir son reducirse. En Sevillano ha ocurrido exactamente lo mismo, el incremento de ciclistas ha sido a costa de los peatones. Tenemos muchas cosas que aprendender de esos países del norte pero no de los carriles bicicleta, en sostenibilidad estamos a la par que ellos con un modelo más eficiente, el tráfico peatonal. La única forma de reducir coches es eliminando coches no dándoles facilidades como en el vídeo que has puesto.",0,0,0
1321,33180,33151,1419,17,2499,,2015-10-16,0 days 21:28:45,"Claro, aquí no se van subir los peatones a la bicicleta y lo coches van a seguir son reducirse. En Sevillano ha ocurrido exactamente lo mismo, el incremento de ciclistas ha sido a costa de los peatones. Tenemos muchas cosas que aprendender de esos países del norte pero no de los carriles bicicleta, en sostenibilidad estamos a la par que ellos con un modelo más eficiente, el tráfico peatonal. La única forma de reducir coches es eliminando coches no dándoles facilidades como en el vídeo que has puesto.",0,0,0
1322,33188,33186,1419,16,4877,Autor,2015-10-16,0 days 22:11:29,Ya estaríamos por mucha diferencia de no ser porque borraron todos tus anteriores comentarios.,0,0,0
1323,33189,33184,1419,17,4877,Autor,2015-10-16,0 days 22:17:50,"Yo tampoco entiendo mucho lo que quiere este chico. No creo que haya alternativa al carril bicicleta aunque este fuera en la misma calzada pero con las consiguientes medidas de seguridad que lo separasen de los coches, motos y demás motorizados. Por cierto, esos datos que aporta no sé de donde salen pero en Copenhague usa bicicleta en el 50 de los trayectos y muy por encima del coche. Son datos que se pueden ver en 1000 sitios en Youtube y en el resto de la web. Ya en Amsterdam, que es la segunda capital con más uso de la bicicleta por detrás de Copenhague, es del 38 y muy por encima de los coches que son el veintitantos por ciento.",0,0,0
1324,33190,33184,1419,17,4877,Autor,2015-10-16,0 days 22:22:37,"Vamos, que no me invento nada.",0,0,0
1325,33331,33163,3044,1,34134,Autor,2015-10-17,0 days 19:19:37,"LOs de PODEMOS no nos resignamos. A eso ya te he respondido antes. ¿Tu dejas la puerta de tu casa sin cerrar por las noches, por que si quieren entrarte te entran? ¿Para qué luchar? Talmente de acuerdo con tu comentario, pero una cosa no quita ni justifica la otra sino al contrario es un motivo más para redoblar la lucha, contra la comida basura y las radiaciones peligrosas La radiación de Schuman no es natural y es nuestra frecuencia.",0,0,0
1326,33336,-1,417,7,32942,,2015-10-17,0 days 19:50:08,Añado otra propuesta diferente.,0,0,0
1327,33337,-1,50,3,32942,,2015-10-17,0 days 19:50:57,Añado otra propuesta diferente.,0,0,0
1328,33338,-1,86,4,32942,,2015-10-17,0 days 19:53:28,"El problema que muchos lo usaran para hechar el aceite de los coches, que para eso es un punto diferente, a demás que hay empresas que lo hacen para conseguir el biodiesel añado otra propuesta.",0,0,0
1329,33339,-1,109,4,34513,,2015-10-17,0 days 19:55:05,Votado. Por favor votad para reciclaje.,1,0,1
1330,33340,-1,900,2,32942,,2015-10-17,0 days 19:55:38,"Apoyo ya que los bancos son empresas y como tal tienen la obligación de responder frente a los gastos, cosa que no hacen. Añado otra propuesta diferente.",1,0,1
1331,33343,-1,1824,3,34513,,2015-10-17,0 days 20:02:15,Votad para el reciclaje.,0,0,0
1332,33345,-1,1085,9,32942,,2015-10-17,0 days 20:05:21,Viendo. La polemica esta servida solo añado una propuesta.,0,0,0
1333,33346,-1,879,3,32942,,2015-10-17,0 days 20:08:59,Buena propuesta añado otra diferente.,0,0,0
1334,33361,-1,1824,3,32942,,2015-10-17,0 days 20:47:03,Apoyo y añado otra propuesta aunque no tiene nada que ver con esta.,0,0,0
1335,33398,-1,1863,3,24698,,2015-10-18,0 days 02:23:03,"Buff, yo veo difícil la conciliación del derecho a la expresión musical en el Retiro con el derecho al silencio y la escucha de la naturaleza.",3,2,1
1336,33422,33385,1419,16,4877,Autor,2015-10-18,0 days 08:47:22,"Tranquilo, no me desánimo. Si hay algo que he aprendido cuando quiero hacer algo es a no fijarme en si los demás lo han conseguido o no, si no el hombre no habría llegado a la Luna, porque si nadie ha llegado. Y lo peor que puede pasar es que la cosa se quede como está. Puedo con ello, jaja.",0,0,0
1337,33423,33386,1419,16,4877,Autor,2015-10-18,0 days 08:56:10,"Yo no estoy de acuerdo en hacer cosas que perjudiquen a nadie sino en buscar soluciones que beneficien a la mayoría por eso creo que hay que ser cuidadoso con este asunto. No pido que se hagan las cosas para joder a los coches, sino que se hagan del modo más suave posible, de forma que si hay que quitar un carril de una calzada a los coches para hacerlo ciclista se haga promocionando y favoreciendo tanto el uso de la bicicleta en esa zona que los automovilistas vean también cómo mejora la fluidez del tráfico gracias a la reducción del número de vehículos a motor en favor de la bicicleta.",1,1,0
1338,33424,33423,1419,16,4877,Autor,2015-10-18,0 days 09:01:58,"De ese modo la gente no ve a la bicicleta como un enemigo ni sol Ayuntamiento como una entidad hostil. Claro, esto implica estudiar muy bien cada zona que se modifique para adecuarla con aparcamiento para bicicletas, etc.",0,0,0
1339,33432,33431,1419,16,4877,Autor,2015-10-18,0 days 10:09:36,"Pero es que opino que lo adecuado es ir haciéndolo poco a poco, para poder ir demostrando resultados. Si lo haces en una pequeña zona y demuestras que funciona, en las otras es mucho más sencillo, porque si funciona los coches también ven sus beneficios. Creo que las mejores políticas son las positivas, las que hacen las cosas pensando en permitir en lugar de prohibir aunque a veces una cosa lleve a la otra. Si la intención es beneficiar a la mayor parte posible de población tenemos que pensar en usuarios de bicicletas, coches, motos, peatones. Entonces la intención no es prohibir el coche, sino favorecer las medidas que lleven a la gente a convencerse de la reducción del uso del mismo. Habrá gente que seguirá usando el coche porque lo prefiere, otros lo usáremos en ocasiones porque sea necesario y seguirán estando los que sigan sin concienciarse, pero habrá miles de personas que demostráremos que la medida es buena y nadie podrá negarlo.",0,0,0
1340,33441,-1,615,3,34532,,2015-10-18,0 days 11:02:01,"Andar en bicicleta en Madrid, en las condiciones actuales, provoca accidentes de por sí. La propuesta es ridícula si antes no se propone mejorar las condiciones para moverse en bicicleta lo cual me parece básico y beneficioso para todos en Madrid.",2,2,0
1341,33468,33398,1863,3,33336,,2015-10-18,0 days 13:53:17,"No podemos dar por conciliación de derechos lo que fue una prohibición arbitraria. El parque es muy grande y lo que se está proponiendo afecta a la zona más concurrida del parque y a las tardes de los domingos, cuando dicha zona recibe una afluencia más masiva de personas. Mientras los tambores sonaban era posible encontrar lugares donde no se escuchaban.",2,1,1
1342,33469,33454,1419,16,4877,Autor,2015-10-18,0 days 13:55:28,"Creo que eso se aliviaría si hubiera que dar pedales. El otro día apoyé una propuesta que pedía que las Bicimad sólo fueran eléctricas para tercera edad y disminuidos físicos. El motivo principal para mí era el económico, porque por el precio de una eléctrica se pueden comprar 10 de los modelos bajos del decatlon que no están nada mal aunque no sean de aluminio. Además de que el mantenimiento es mucho más económico. Esto permitiría expandir el servicio por todo Madrid. Ahora le sumo este otro argumento ya que si tuvieran que ir pedaleando muchos de los que van bebidos no cogerían la bicicleta.",0,0,0
1343,33471,33456,1419,16,4877,Autor,2015-10-18,0 days 13:59:28,Pero eso es la intolerancia del ego que nos invita a hablar más de la cuenta. Sobre todo nos encanta prohibir y multar.,0,0,0
1344,33489,-1,1863,4,33336,,2015-10-18,0 days 14:38:39,"Son muy escasos, por no decir inexistentes, los espacios donde pueda darse una participación espontánea de la ciudadanía en lo que ocurre en el espacio público. Todo está mediado por algún tipo de transación comercial o por el requerimiento de alguna autorización administrativa. Esta prohibición ha puesto, arbitrariamente, bajo sospecha lo que era un ejercicio de la libertad de expresión y de reunión. Un precedente de la ley mordaza ensayado sobre el indefenso colectivo de quienes, sin ningún tipo de organización, estructura, asociación. Nos encontrábamos allí cada domingo. Todavía no habían empezado los recortes en la economía, y ya le dieron este hachazo a nuestra alegría.",1,0,1
1345,33515,-1,965,19,32339,,2015-10-18,0 days 17:29:11,Por favor apoya esta propuesta: .,0,0,0
1346,33516,-1,417,7,32339,,2015-10-18,0 days 17:29:23,Por favor apoya esta propuesta: .,0,0,0
1347,33520,-1,7,5,32339,,2015-10-18,0 days 17:30:16,Por favor apoya esta propuesta: .,0,0,0
1348,33521,-1,50,3,32339,,2015-10-18,0 days 17:30:31,Por favor apoya esta propuesta: .,0,0,0
1349,33523,-1,86,4,32339,,2015-10-18,0 days 17:30:56,Por favor apoya esta propuesta: .,0,0,0
1350,33547,-1,1918,1,33634,,2015-10-18,0 days 19:30:03,"Totalmente apoyada. He sufrido en mis carnes el doloroso impuesto, que es un atraco, más que un impuesto. Mis hermanos y yo, hemos tenido que pagar nada menos que 8000 euros que no teníamos por la mitad de la herencia del piso de mi madre fallecida. Ocho mil euros Por un piso que debe estar tasado en unos 200000 euros. Y cuando fallezca mi padre, si no cambian esto, tendremos que pagar la otra mitad, o sea otros ocho mil euros Así ha habido tantas renuncias a herencias en España, que son expropiaciones forzosas por no poder pagar el impuesto revolucionario de gobiernos de derechas.",1,1,0
1351,33552,25213,1918,1,33634,,2015-10-18,0 days 19:42:21,"Mis padres se pasaron una vida trabajando como animales para dejar a sus cuatro hijos en una situación que no les faltara el pan no somos ricos Consiguieron tras toda una vida de ahorros y privaciones, comprar un piso que ahora vale unos 200000 euros. Pues bien, al fallecer mi madre, por la mitad de la herencia nos atracó el ayuntamiento de Botella con ocho mil euros que no teníamos para pagar. O sea, que unas personas se tiran trabajando toda una vida para comprar un inmueble, y te lo quitan o casi con un impuesto revolucionario de derechas. Yo lo calificaría de expolio a los ciudadanos para pagar los desaguisados del señor ese que se fue por la puerta giratoria y nos dejó una deuda para 30 años en época de crisis: el señor Gallardón, y su títere imitador: la inepta Botella.",1,1,0
